primary_code,domicile_id,asset_universe,,
40117478,USA,Exchange Traded Funds,,
40117479,USA,Exchange Traded Funds,,
40117480,USA,Exchange Traded Funds,,
40117515,USA,Exchange Traded Funds,,
40117516,USA,Exchange Traded Funds,,
40117517,USA,Exchange Traded Funds,,
40117518,USA,Exchange Traded Funds,,
40117519,USA,Exchange Traded Funds,,
40117520,USA,Exchange Traded Funds,,
40117558,USA,Exchange Traded Funds,,
40117569,USA,Exchange Traded Funds,,
40117570,USA,Exchange Traded Funds,,
40117572,USA,Exchange Traded Funds,,
40117573,USA,Exchange Traded Funds,,
40117574,USA,Exchange Traded Funds,,
40117583,USA,Exchange Traded Funds,,
40117597,USA,Exchange Traded Funds,,
40117627,USA,Exchange Traded Funds,,
40117628,USA,Exchange Traded Funds,,
40117631,USA,Exchange Traded Funds,,
40117632,USA,Exchange Traded Funds,,
40117648,USA,Exchange Traded Funds,,
40117649,USA,Exchange Traded Funds,,
40117650,USA,Exchange Traded Funds,,
40117668,USA,Mutual Funds,,
40117721,USA,Exchange Traded Funds,,
40118465,USA,Exchange Traded Funds,,
40118466,USA,Exchange Traded Funds,,
40118467,USA,Exchange Traded Funds,,
40118468,USA,Exchange Traded Funds,,
40118833,USA,Exchange Traded Funds,,
40118845,USA,Exchange Traded Funds,,
40118887,USA,Exchange Traded Funds,,
40118888,USA,Exchange Traded Funds,,
40118889,USA,Exchange Traded Funds,,
40118890,USA,Exchange Traded Funds,,
40118891,USA,Exchange Traded Funds,,
40118892,USA,Exchange Traded Funds,,
40118893,USA,Exchange Traded Funds,,
40119016,USA,Insurance Funds,,
40119143,USA,Exchange Traded Funds,,
40119389,USA,Exchange Traded Funds,,
40119449,USA,Exchange Traded Funds,,
40119473,USA,Exchange Traded Funds,,
40119480,USA,Exchange Traded Funds,,
40119502,USA,Exchange Traded Funds,,
40119503,USA,Exchange Traded Funds,,
40119504,USA,Exchange Traded Funds,,
40119505,USA,Exchange Traded Funds,,
40119506,USA,Exchange Traded Funds,,
40119534,USA,Exchange Traded Funds,,
40119536,USA,Exchange Traded Funds,,
40119537,USA,Exchange Traded Funds,,
40119646,USA,Exchange Traded Funds,,
40119700,USA,Exchange Traded Funds,,
40119719,USA,Exchange Traded Funds,,
40119720,USA,Exchange Traded Funds,,
40119743,USA,Exchange Traded Funds,,
40119781,USA,Mutual Funds,,
40119805,USA,Exchange Traded Funds,,
40119806,USA,Exchange Traded Funds,,
40119831,USA,Exchange Traded Funds,,
40119832,USA,Exchange Traded Funds,,
40119833,USA,Exchange Traded Funds,,
40119855,USA,Exchange Traded Funds,,
40120049,USA,Exchange Traded Funds,,
40120188,USA,Exchange Traded Funds,,
40120210,USA,Exchange Traded Funds,,
40120219,USA,Exchange Traded Funds,,
40120220,USA,Exchange Traded Funds,,
40120221,USA,Exchange Traded Funds,,
40120301,USA,Exchange Traded Funds,,
40120302,USA,Exchange Traded Funds,,
40120303,USA,Exchange Traded Funds,,
40120306,USA,Exchange Traded Funds,,
40120307,USA,Exchange Traded Funds,,
40120308,USA,Exchange Traded Funds,,
40120309,USA,Exchange Traded Funds,,
40120313,USA,Exchange Traded Funds,,
40120315,USA,Exchange Traded Funds,,
40120458,USA,Exchange Traded Funds,,
40003562,USA,Mutual Funds,,
40120526,USA,Mutual Funds,,
40120600,USA,Exchange Traded Funds,,
40120601,USA,Exchange Traded Funds,,
40120602,USA,Exchange Traded Funds,,
40120606,USA,Exchange Traded Funds,,
40120729,USA,Exchange Traded Funds,,
40120730,USA,Exchange Traded Funds,,
40120731,USA,Exchange Traded Funds,,
40120732,USA,Exchange Traded Funds,,
40120747,USA,Exchange Traded Funds,,
40121074,USA,Exchange Traded Funds,,
40121075,USA,Exchange Traded Funds,,
40121076,USA,Exchange Traded Funds,,
40121077,USA,Exchange Traded Funds,,
40121177,USA,Exchange Traded Funds,,
40121257,USA,Exchange Traded Funds,,
40121258,USA,Exchange Traded Funds,,
40121285,USA,Exchange Traded Funds,,
40121486,USA,Exchange Traded Funds,,
40121487,USA,Exchange Traded Funds,,
40121488,USA,Exchange Traded Funds,,
40121489,USA,Exchange Traded Funds,,
40121500,USA,Exchange Traded Funds,,
40121504,USA,Exchange Traded Funds,,
40121593,USA,Mutual Funds,,
40121622,USA,Mutual Funds,,
40121652,USA,Exchange Traded Funds,,
40121658,USA,Exchange Traded Funds,,
40121669,USA,Exchange Traded Funds,,
40121670,USA,Exchange Traded Funds,,
40121673,USA,Exchange Traded Funds,,
40121675,USA,Exchange Traded Funds,,
40121676,USA,Exchange Traded Funds,,
40121926,USA,Mutual Funds,,
40121936,USA,Exchange Traded Funds,,
40121937,USA,Exchange Traded Funds,,
40121939,USA,Exchange Traded Funds,,
40121941,USA,Exchange Traded Funds,,
40121942,USA,Exchange Traded Funds,,
40121943,USA,Exchange Traded Funds,,
40121975,USA,Exchange Traded Funds,,
40122005,USA,Exchange Traded Funds,,
40122006,USA,Exchange Traded Funds,,
40122007,USA,Exchange Traded Funds,,
40122008,USA,Exchange Traded Funds,,
40122009,USA,Exchange Traded Funds,,
40122010,USA,Exchange Traded Funds,,
40122011,USA,Exchange Traded Funds,,
40122012,USA,Exchange Traded Funds,,
40122013,USA,Exchange Traded Funds,,
40122014,USA,Exchange Traded Funds,,
40122015,USA,Exchange Traded Funds,,
40122017,USA,Exchange Traded Funds,,
40122018,USA,Exchange Traded Funds,,
40122020,USA,Exchange Traded Funds,,
40122021,USA,Exchange Traded Funds,,
40122022,USA,Exchange Traded Funds,,
40122025,USA,Exchange Traded Funds,,
40122027,USA,Exchange Traded Funds,,
40122029,USA,Exchange Traded Funds,,
40122030,USA,Exchange Traded Funds,,
40122032,USA,Exchange Traded Funds,,
40122033,USA,Exchange Traded Funds,,
40122035,USA,Exchange Traded Funds,,
40122038,USA,Exchange Traded Funds,,
40122040,USA,Exchange Traded Funds,,
40122041,USA,Exchange Traded Funds,,
40122042,USA,Exchange Traded Funds,,
40122046,USA,Exchange Traded Funds,,
40122047,USA,Exchange Traded Funds,,
40122048,USA,Exchange Traded Funds,,
40122049,USA,Exchange Traded Funds,,
40122051,USA,Exchange Traded Funds,,
40122056,USA,Exchange Traded Funds,,
40123254,USA,Exchange Traded Funds,,
40124039,USA,Exchange Traded Funds,,
40124045,USA,Exchange Traded Funds,,
40124138,USA,Exchange Traded Funds,,
40124139,USA,Exchange Traded Funds,,
40124140,USA,Exchange Traded Funds,,
40124141,USA,Exchange Traded Funds,,
40124270,USA,Exchange Traded Funds,,
40124436,USA,Exchange Traded Funds,,
40124917,USA,Mutual Funds,,
40124932,USA,Exchange Traded Funds,,
40125103,USA,Mutual Funds,,
40125258,USA,Exchange Traded Funds,,
40125312,USA,Mutual Funds,,
40125391,USA,Mutual Funds,,
40125506,USA,Exchange Traded Funds,,
40125568,USA,Exchange Traded Funds,,
40125774,USA,Exchange Traded Funds,,
40125866,USA,Mutual Funds,,
40125870,USA,Mutual Funds,,
40125977,USA,Exchange Traded Funds,,
40125978,USA,Exchange Traded Funds,,
40125979,USA,Exchange Traded Funds,,
40125980,USA,Exchange Traded Funds,,
40125981,USA,Exchange Traded Funds,,
40125982,USA,Exchange Traded Funds,,
40125983,USA,Exchange Traded Funds,,
40125984,USA,Exchange Traded Funds,,
40125985,USA,Exchange Traded Funds,,
40125986,USA,Exchange Traded Funds,,
40125995,USA,Exchange Traded Funds,,
40125997,USA,Exchange Traded Funds,,
40125998,USA,Exchange Traded Funds,,
40126002,USA,Exchange Traded Funds,,
40126003,USA,Exchange Traded Funds,,
40126005,USA,Exchange Traded Funds,,
40126006,USA,Exchange Traded Funds,,
40126044,USA,Mutual Funds,,
40126076,USA,Exchange Traded Funds,,
40126077,USA,Exchange Traded Funds,,
40126119,USA,Mutual Funds,,
40126121,USA,Exchange Traded Funds,,
40126148,USA,Exchange Traded Funds,,
40126149,USA,Exchange Traded Funds,,
40126184,USA,Mutual Funds,,
40126889,USA,Exchange Traded Funds,,
40127553,USA,Exchange Traded Funds,,
40005553,USA,Mutual Funds,,
40107925,USA,Mutual Funds,,
40171686,USA,Exchange Traded Funds,,
40171932,USA,Exchange Traded Funds,,
40172194,USA,Exchange Traded Funds,,
40172195,USA,Exchange Traded Funds,,
40172196,USA,Exchange Traded Funds,,
40172197,USA,Exchange Traded Funds,,
40172198,USA,Exchange Traded Funds,,
40172742,USA,Exchange Traded Funds,,
40172745,USA,Exchange Traded Funds,,
40172746,USA,Exchange Traded Funds,,
40173213,USA,Exchange Traded Funds,,
40173383,USA,Exchange Traded Funds,,
40174146,USA,Exchange Traded Funds,,
40176112,USA,Exchange Traded Funds,,
40176113,USA,Exchange Traded Funds,,
40176171,USA,Exchange Traded Funds,,
40176370,USA,Exchange Traded Funds,,
40176446,USA,Exchange Traded Funds,,
40179351,USA,Exchange Traded Funds,,
40179354,USA,Exchange Traded Funds,,
40179357,USA,Exchange Traded Funds,,
40179360,USA,Exchange Traded Funds,,
40179363,USA,Exchange Traded Funds,,
40179366,USA,Exchange Traded Funds,,
40179369,USA,Exchange Traded Funds,,
40179390,USA,Exchange Traded Funds,,
40179416,USA,Exchange Traded Funds,,
40179417,USA,Exchange Traded Funds,,
40179418,USA,Exchange Traded Funds,,
40179473,USA,Exchange Traded Funds,,
40179474,USA,Exchange Traded Funds,,
40179477,USA,Exchange Traded Funds,,
40179478,USA,Exchange Traded Funds,,
40179890,USA,Exchange Traded Funds,,
40179891,USA,Exchange Traded Funds,,
40179892,USA,Exchange Traded Funds,,
40179893,USA,Exchange Traded Funds,,
40179954,USA,Exchange Traded Funds,,
40179955,USA,Exchange Traded Funds,,
40179963,USA,Exchange Traded Funds,,
40180082,USA,Mutual Funds,,
40180362,USA,Exchange Traded Funds,,
40180363,USA,Exchange Traded Funds,,
40180364,USA,Exchange Traded Funds,,
40180365,USA,Exchange Traded Funds,,
40180366,USA,Exchange Traded Funds,,
40180367,USA,Exchange Traded Funds,,
40180519,USA,Exchange Traded Funds,,
40180520,USA,Exchange Traded Funds,,
40180521,USA,Exchange Traded Funds,,
40180522,USA,Exchange Traded Funds,,
40180523,USA,Exchange Traded Funds,,
40180524,USA,Exchange Traded Funds,,
40180525,USA,Exchange Traded Funds,,
40180526,USA,Exchange Traded Funds,,
40180611,USA,Exchange Traded Funds,,
40180715,USA,Exchange Traded Funds,,
40180726,USA,Exchange Traded Funds,,
40180767,USA,Mutual Funds,,
40180822,USA,Exchange Traded Funds,,
40180832,USA,Exchange Traded Funds,,
40180838,USA,Exchange Traded Funds,,
40180851,USA,Mutual Funds,,
40181060,USA,Exchange Traded Funds,,
40181112,USA,Mutual Funds,,
40181343,USA,Exchange Traded Funds,,
40181344,USA,Exchange Traded Funds,,
40181428,USA,Exchange Traded Funds,,
40181522,USA,Exchange Traded Funds,,
40181523,USA,Exchange Traded Funds,,
40181909,USA,Exchange Traded Funds,,
40181910,USA,Exchange Traded Funds,,
40181925,USA,Mutual Funds,,
40182034,USA,Exchange Traded Funds,,
40182059,USA,Exchange Traded Funds,,
40182265,USA,Exchange Traded Funds,,
40182266,USA,Exchange Traded Funds,,
40182298,USA,Exchange Traded Funds,,
40182299,USA,Exchange Traded Funds,,
40182367,USA,Exchange Traded Funds,,
40182465,USA,Exchange Traded Funds,,
40182507,USA,Exchange Traded Funds,,
40182508,USA,Exchange Traded Funds,,
40182509,USA,Exchange Traded Funds,,
40182510,USA,Exchange Traded Funds,,
40182511,USA,Exchange Traded Funds,,
40182512,USA,Exchange Traded Funds,,
40182513,USA,Exchange Traded Funds,,
40182514,USA,Exchange Traded Funds,,
40182515,USA,Exchange Traded Funds,,
40182521,USA,Exchange Traded Funds,,
40182522,USA,Exchange Traded Funds,,
40182564,USA,Exchange Traded Funds,,
40182646,USA,Exchange Traded Funds,,
40182647,USA,Exchange Traded Funds,,
40182668,USA,Exchange Traded Funds,,
40182670,USA,Exchange Traded Funds,,
40120764,USA,Mutual Funds,,
40182871,USA,Exchange Traded Funds,,
40182872,USA,Exchange Traded Funds,,
40182873,USA,Exchange Traded Funds,,
40182878,USA,Exchange Traded Funds,,
40182879,USA,Exchange Traded Funds,,
40182881,USA,Exchange Traded Funds,,
40182882,USA,Exchange Traded Funds,,
40182883,USA,Exchange Traded Funds,,
40182884,USA,Exchange Traded Funds,,
40182947,USA,Exchange Traded Funds,,
40182948,USA,Exchange Traded Funds,,
40183105,USA,Exchange Traded Funds,,
40183212,USA,Mutual Funds,,
40183308,USA,Exchange Traded Funds,,
40183352,USA,Mutual Funds,,
40183392,USA,Exchange Traded Funds,,
40183408,USA,Exchange Traded Funds,,
40183409,USA,Exchange Traded Funds,,
40183485,USA,Mutual Funds,,
40183623,USA,Mutual Funds,,
40183638,USA,Exchange Traded Funds,,
40183640,USA,Exchange Traded Funds,,
40183642,USA,Exchange Traded Funds,,
40183699,USA,Exchange Traded Funds,,
40183703,USA,Exchange Traded Funds,,
40183709,USA,Exchange Traded Funds,,
40183710,USA,Exchange Traded Funds,,
40183736,USA,Mutual Funds,,
40183740,USA,Mutual Funds,,
40183915,USA,Exchange Traded Funds,,
40183916,USA,Exchange Traded Funds,,
40183917,USA,Exchange Traded Funds,,
40183940,USA,Exchange Traded Funds,,
40183941,USA,Exchange Traded Funds,,
40183942,USA,Exchange Traded Funds,,
40183943,USA,Exchange Traded Funds,,
40183944,USA,Exchange Traded Funds,,
40183945,USA,Exchange Traded Funds,,
40183946,USA,Exchange Traded Funds,,
40183947,USA,Exchange Traded Funds,,
40183953,USA,Exchange Traded Funds,,
40184037,USA,Exchange Traded Funds,,
40184046,USA,Exchange Traded Funds,,
40184688,USA,Exchange Traded Funds,,
40000779,USA,Exchange Traded Funds,,
40186205,USA,Exchange Traded Funds,,
40186206,USA,Exchange Traded Funds,,
40186207,USA,Exchange Traded Funds,,
40186208,USA,Exchange Traded Funds,,
40186209,USA,Exchange Traded Funds,,
40186210,USA,Exchange Traded Funds,,
40186211,USA,Exchange Traded Funds,,
40186212,USA,Exchange Traded Funds,,
40186674,USA,Exchange Traded Funds,,
40186687,USA,Exchange Traded Funds,,
40186748,USA,Exchange Traded Funds,,
40186749,USA,Exchange Traded Funds,,
40186750,USA,Exchange Traded Funds,,
40186753,USA,Exchange Traded Funds,,
40186754,USA,Exchange Traded Funds,,
40186755,USA,Exchange Traded Funds,,
40186756,USA,Exchange Traded Funds,,
40186757,USA,Exchange Traded Funds,,
40186928,USA,Exchange Traded Funds,,
40018504,USA,Exchange Traded Funds,,
40186968,USA,Exchange Traded Funds,,
40187096,USA,Mutual Funds,,
40187202,USA,Exchange Traded Funds,,
40187369,USA,Exchange Traded Funds,,
40187472,USA,Exchange Traded Funds,,
40187473,USA,Exchange Traded Funds,,
40187534,USA,Mutual Funds,,
40187554,USA,Exchange Traded Funds,,
40187592,USA,Exchange Traded Funds,,
40187644,USA,Exchange Traded Funds,,
40187667,USA,Exchange Traded Funds,,
40187671,USA,Exchange Traded Funds,,
40187680,USA,Exchange Traded Funds,,
40187698,USA,Exchange Traded Funds,,
40187916,USA,Exchange Traded Funds,,
40188271,USA,Exchange Traded Funds,,
40188277,USA,Exchange Traded Funds,,
40188279,USA,Exchange Traded Funds,,
40188368,USA,Exchange Traded Funds,,
40188369,USA,Exchange Traded Funds,,
40188371,USA,Exchange Traded Funds,,
40188372,USA,Exchange Traded Funds,,
40188373,USA,Exchange Traded Funds,,
40188512,USA,Exchange Traded Funds,,
40188513,USA,Exchange Traded Funds,,
40188515,USA,Exchange Traded Funds,,
40188534,USA,Exchange Traded Funds,,
40188613,USA,Exchange Traded Funds,,
40188614,USA,Exchange Traded Funds,,
40188617,USA,Exchange Traded Funds,,
40188672,USA,Exchange Traded Funds,,
40188700,USA,Mutual Funds,,
40188706,USA,Exchange Traded Funds,,
40188732,USA,Mutual Funds,,
40188822,USA,Exchange Traded Funds,,
40188823,USA,Exchange Traded Funds,,
40188923,USA,Exchange Traded Funds,,
40188965,USA,Exchange Traded Funds,,
40188966,USA,Exchange Traded Funds,,
40188967,USA,Exchange Traded Funds,,
40188984,USA,Exchange Traded Funds,,
40189002,USA,Exchange Traded Funds,,
40189003,USA,Exchange Traded Funds,,
40189022,USA,Exchange Traded Funds,,
40189029,USA,Exchange Traded Funds,,
40189030,USA,Exchange Traded Funds,,
40189031,USA,Exchange Traded Funds,,
40189032,USA,Exchange Traded Funds,,
40189033,USA,Exchange Traded Funds,,
40189034,USA,Exchange Traded Funds,,
40189126,USA,Exchange Traded Funds,,
40189215,USA,Exchange Traded Funds,,
40189216,USA,Exchange Traded Funds,,
40189218,USA,Exchange Traded Funds,,
40189219,USA,Exchange Traded Funds,,
40189309,USA,Exchange Traded Funds,,
40189787,USA,Exchange Traded Funds,,
40189865,USA,Exchange Traded Funds,,
40189866,USA,Exchange Traded Funds,,
40189872,USA,Exchange Traded Funds,,
40189874,USA,Exchange Traded Funds,,
40189938,USA,Exchange Traded Funds,,
40189951,USA,Exchange Traded Funds,,
40189809,USA,Mutual Funds,,
40190058,USA,Mutual Funds,,
40190140,USA,Exchange Traded Funds,,
40190294,USA,Exchange Traded Funds,,
40190306,USA,Exchange Traded Funds,,
40190360,USA,Exchange Traded Funds,,
40190410,USA,Exchange Traded Funds,,
40190411,USA,Exchange Traded Funds,,
40190573,USA,Exchange Traded Funds,,
40190717,USA,Exchange Traded Funds,,
40190727,USA,Exchange Traded Funds,,
40190730,USA,Mutual Funds,,
40190843,USA,Exchange Traded Funds,,
40190881,USA,Exchange Traded Funds,,
40190882,USA,Exchange Traded Funds,,
40190912,USA,Mutual Funds,,
40190918,USA,Mutual Funds,,
40190921,USA,Mutual Funds,,
40190936,USA,Exchange Traded Funds,,
40190956,USA,Exchange Traded Funds,,
40190959,USA,Exchange Traded Funds,,
40190961,USA,Mutual Funds,,
40191004,USA,Exchange Traded Funds,,
40191016,USA,Exchange Traded Funds,,
40191033,USA,Exchange Traded Funds,,
40191034,USA,Exchange Traded Funds,,
40191037,USA,Exchange Traded Funds,,
40191063,USA,Exchange Traded Funds,,
40191070,USA,Mutual Funds,,
40191132,USA,Exchange Traded Funds,,
40191133,USA,Exchange Traded Funds,,
40191134,USA,Exchange Traded Funds,,
40191135,USA,Exchange Traded Funds,,
40191136,USA,Exchange Traded Funds,,
40191137,USA,Exchange Traded Funds,,
40191138,USA,Exchange Traded Funds,,
40191139,USA,Exchange Traded Funds,,
40191140,USA,Exchange Traded Funds,,
40191164,USA,Exchange Traded Funds,,
40191194,USA,Exchange Traded Funds,,
40191195,USA,Exchange Traded Funds,,
40191201,USA,Exchange Traded Funds,,
40191208,USA,Exchange Traded Funds,,
40191213,USA,Exchange Traded Funds,,
40191377,USA,Exchange Traded Funds,,
40191428,USA,Exchange Traded Funds,,
40191447,USA,Exchange Traded Funds,,
40192258,USA,Mutual Funds,,
40192273,USA,Insurance Funds,,
40192294,USA,Exchange Traded Funds,,
40192376,USA,Exchange Traded Funds,,
40192399,USA,Exchange Traded Funds,,
40192412,USA,Mutual Funds,,
40192416,USA,Mutual Funds,,
40032539,USA,Mutual Funds,,
40192464,USA,Exchange Traded Funds,,
40192895,USA,Exchange Traded Funds,,
40192896,USA,Exchange Traded Funds,,
40192897,USA,Exchange Traded Funds,,
40192921,USA,Exchange Traded Funds,,
40192922,USA,Exchange Traded Funds,,
40192923,USA,Exchange Traded Funds,,
40192924,USA,Exchange Traded Funds,,
40193039,USA,Mutual Funds,,
40193107,USA,Exchange Traded Funds,,
40193108,USA,Exchange Traded Funds,,
40193109,USA,Exchange Traded Funds,,
40193873,USA,Mutual Funds,,
40193940,USA,Exchange Traded Funds,,
40193941,USA,Exchange Traded Funds,,
40193942,USA,Exchange Traded Funds,,
40194559,USA,Exchange Traded Funds,,
40194560,USA,Exchange Traded Funds,,
40194658,USA,Exchange Traded Funds,,
40194645,USA,Mutual Funds,,
40194648,USA,Mutual Funds,,
40194689,USA,Exchange Traded Funds,,
40194690,USA,Exchange Traded Funds,,
40194692,USA,Exchange Traded Funds,,
40194693,USA,Exchange Traded Funds,,
40194696,USA,Exchange Traded Funds,,
40194697,USA,Exchange Traded Funds,,
40194733,USA,Exchange Traded Funds,,
40194771,USA,Mutual Funds,,
40194839,USA,Exchange Traded Funds,,
40194840,USA,Exchange Traded Funds,,
40194920,USA,Insurance Funds,,
40195317,USA,Exchange Traded Funds,,
40195320,USA,Exchange Traded Funds,,
40195425,USA,Exchange Traded Funds,,
40195434,USA,Exchange Traded Funds,,
40195949,USA,Exchange Traded Funds,,
40195950,USA,Exchange Traded Funds,,
40195954,USA,Exchange Traded Funds,,
