primary_code,t_date,fund size
63500791,11/30/2019,11689820
63500797,11/30/2019,50026028
63500806,11/30/2019,45533698
63500812,11/30/2019,25389744
63500817,11/30/2019,22372529
63500821,11/30/2019,72885333
63500855,11/30/2019,11493807
63500866,11/30/2019,15953593
63500891,11/30/2019,69775227
63500908,11/30/2019,36707883
63500922,11/30/2019,311368200
63500923,11/30/2019,803002200
63500928,11/30/2019,658789560
63500973,11/30/2019,72605139
63500985,11/30/2019,26889823
63501050,11/30/2019,20243363
63501052,11/30/2019,27160762
63501062,11/30/2019,22686433
63501069,11/30/2019,13434364
63501071,11/30/2019,331033560
63501084,11/30/2019,42544788
63501115,11/30/2019,34950974
63501125,11/30/2019,96363232
63501126,11/30/2019,21835487
63501130,11/30/2019,164317246
65004461,11/30/2019,791708792
65006550,11/30/2019,300553924
65006669,11/30/2019,5568213840
65007540,11/30/2019,457896321
65007542,11/30/2019,230406000
65008839,11/30/2019,67558362
65008914,11/30/2019,26419412
65009044,11/30/2019,773693799
65010031,11/30/2019,7115294
65010294,11/30/2019,54441751
65010302,11/30/2019,2298724636
65010314,11/30/2019,78605600
65010320,11/30/2019,781736391
65010326,11/30/2019,695843452
65010332,11/30/2019,149931569
65010347,11/30/2019,332653059
65010488,11/30/2019,5168838701
65012524,11/30/2019,1833066180
65012534,11/30/2019,185680107
65012549,11/30/2019,634332134
65012551,11/30/2019,604243623
65012560,11/30/2019,368786941
65012855,11/30/2019,3829063915
65012856,11/30/2019,14690107875
65012857,11/30/2019,1852926833
65012930,11/30/2019,440240638
65012982,11/30/2019,979551376
65013140,11/30/2019,10100520
65013142,11/30/2019,19697414
65013143,11/30/2019,28249871
65013148,11/30/2019,84301751
65013149,11/30/2019,27559648
65013155,11/30/2019,9629687
65013156,11/30/2019,19675000
65013159,11/30/2019,237071311
65013167,11/30/2019,48934783
65013168,11/30/2019,30360128
65013169,11/30/2019,33105201
65013170,11/30/2019,409695000
65013171,11/30/2019,32216880
65013200,11/30/2019,8904932
65013220,11/30/2019,42739879
65013226,11/30/2019,250009700
65013227,11/30/2019,36607900
65013236,11/30/2019,39915108
65013237,11/30/2019,59915759
65013238,11/30/2019,8496162
65013239,11/30/2019,33279437
65013259,11/30/2019,14777261
65013260,11/30/2019,18450785
65013261,11/30/2019,34745561
65013262,11/30/2019,10575863
65013269,11/30/2019,26869300
65013271,11/30/2019,142586200
65013272,11/30/2019,43992600
65013280,11/30/2019,120528153
65013281,11/30/2019,15646246
65013282,11/30/2019,110833890
65013323,11/30/2019,9601253
65013325,11/30/2019,26043639
65013327,11/30/2019,18469760
65013329,11/30/2019,6315562
65013346,11/30/2019,16770590
65013347,11/30/2019,11761959
65013349,11/30/2019,5254348
65013351,11/30/2019,41529661
65013353,11/30/2019,27838299
65013354,11/30/2019,34436964
65013378,11/30/2019,7173245
65013379,11/30/2019,8313704
65013380,11/30/2019,22066890
65013382,11/30/2019,29672565
65013385,11/30/2019,10408682
65013404,11/30/2019,36253575
65013406,11/30/2019,83403323
65013407,11/30/2019,96572627
65013424,11/30/2019,14180078
65013427,11/30/2019,9590303
65013432,11/30/2019,9106928
65013433,11/30/2019,10677645
65013449,11/30/2019,18829047
65013453,11/30/2019,174261956
65013457,11/30/2019,12797415
65013458,11/30/2019,995441051
65013465,11/30/2019,77026400
65013466,11/30/2019,30954700
65013480,11/30/2019,9283361
65013482,11/30/2019,14728007
65013483,11/30/2019,30964057
65013486,11/30/2019,8684441
65013487,11/30/2019,1109756
65013488,11/30/2019,1558834
65013494,11/30/2019,103531156
65013547,11/30/2019,29860440
65013548,11/30/2019,72811271
65013549,11/30/2019,209031652
65013559,11/30/2019,32252231
65013561,11/30/2019,42879801
65013763,11/30/2019,286429600
65013770,11/30/2019,38706813
65013773,11/30/2019,1042365416
65013779,11/30/2019,15487841
65013782,11/30/2019,10967408
65013784,11/30/2019,19139896
65013852,11/30/2019,20319864
65013854,11/30/2019,18156790
65013855,11/30/2019,211283928
65013858,11/30/2019,42956925
65013859,11/30/2019,29004764
65013862,11/30/2019,72313366
65013863,11/30/2019,29275228
65013866,11/30/2019,51358934
65013867,11/30/2019,79827913
65013868,11/30/2019,95011200
65013869,11/30/2019,20251662
65013870,11/30/2019,104794743
65013875,11/30/2019,15789165
65013876,11/30/2019,12662300
65013878,11/30/2019,180316468
65013879,11/30/2019,10919664
65013932,11/30/2019,58265007
65014473,11/30/2019,119897957
65015674,11/30/2019,2445116654
65015791,11/30/2019,8376060617
65015834,11/30/2019,196627195
65017186,11/30/2019,1069820505
65017303,11/30/2019,59041281
65018007,11/30/2019,145118686
65019406,11/30/2019,162221505
65019416,11/30/2019,31201500
65019716,11/30/2019,831736928
65019717,11/30/2019,13919515
65019718,11/30/2019,19516192
65020185,11/30/2019,4895734586
65020216,11/30/2019,1699396460
65021758,11/30/2019,1468316
65022125,11/30/2019,570769100
65022208,11/30/2019,70034998
65023513,11/30/2019,5450481
65023527,11/30/2019,85338598
65025352,11/30/2019,948688964
65025472,11/30/2019,417403548
65025832,11/30/2019,604952536
65028095,11/30/2019,1014261536
65029240,11/30/2019,3337148621
65029250,11/30/2019,2638073264
65029263,11/30/2019,46334953
65029342,11/30/2019,651213599
65029516,11/30/2019,477596423
65029878,11/30/2019,87575400
65030801,11/30/2019,183388727
65031874,11/30/2019,501806031
65031919,11/30/2019,106649950
65034772,11/30/2019,111421319
65034802,11/30/2019,11449066700
65034803,11/30/2019,4097367063
65037221,11/30/2019,2251656695
65043286,11/30/2019,2952268760
65043421,11/30/2019,14878029
65052799,11/30/2019,120526317
65052842,11/30/2019,337072833
65052843,11/30/2019,489297875
65052844,11/30/2019,88119429
65052853,11/30/2019,359850682
65053820,11/30/2019,150608460
65053959,11/30/2019,1515695911
65054113,11/30/2019,146396407
65054130,11/30/2019,5197027738
65054727,11/30/2019,109589950
65054749,11/30/2019,139236847
65055006,11/30/2019,3271514663
65055043,11/30/2019,234067899
65055922,11/30/2019,372526206
65058354,11/30/2019,139230411
65058433,11/30/2019,871156973
65058561,11/30/2019,204666637
65062454,11/30/2019,289598995
65062968,11/30/2019,111537700
65064589,11/30/2019,130664052
65068057,11/30/2019,3757215809
65068114,11/30/2019,248361105
65070107,11/30/2019,575176918
65070158,11/30/2019,1443074136
65070161,11/30/2019,96872646
65070651,11/30/2019,189944953
65071396,11/30/2019,282207255
65071608,11/30/2019,5027234670
65072994,11/30/2019,457454452
65074009,11/30/2019,609448333
65076088,11/30/2019,635622442
65077243,11/30/2019,1133101277
65077245,11/30/2019,201744365
65077250,11/30/2019,1506589099
65077683,11/30/2019,13004322
65078279,11/30/2019,154806279
65080106,11/30/2019,155669068
65080108,11/30/2019,128453379
65080111,11/30/2019,10943000
65080114,11/30/2019,124406294
65080121,11/30/2019,22097781
65080122,11/30/2019,863637707
65080295,11/30/2019,682227100
65080366,11/30/2019,479010910
65082049,11/30/2019,107746836
65082432,11/30/2019,1801618132
65082439,11/30/2019,595646870
65082440,11/30/2019,4770765890
65082444,11/30/2019,770873155
65082483,11/30/2019,23300300
65082578,11/30/2019,2054101167
65082605,11/30/2019,132241819
65082636,11/30/2019,3687122140
65086493,11/30/2019,296918000
65086496,11/30/2019,78231788
65086562,11/30/2019,767085052
65086829,11/30/2019,2977340484
65086832,11/30/2019,251189659
65086834,11/30/2019,75451441
65086841,11/30/2019,568416909
65090569,11/30/2019,1195633180
65094181,11/30/2019,826850600
65095566,11/30/2019,1570458976
65095610,11/30/2019,166595468
65095614,11/30/2019,162545411
65096114,11/30/2019,170830340
65096223,11/30/2019,1694877638
65096259,11/30/2019,194997988
65096559,11/30/2019,41792658
65098440,11/30/2019,395640200
65098455,11/30/2019,137801900
65098560,11/30/2019,215459349
65098608,11/30/2019,1423021304
65099711,11/30/2019,238020400
65101561,11/30/2019,1786504494
65101581,11/30/2019,607301010
65102078,11/30/2019,13293083
65102090,11/30/2019,23708801
65103378,11/30/2019,1861231481
65103580,11/30/2019,586918838
65103587,11/30/2019,583415479
65103593,11/30/2019,2105625029
65104034,11/30/2019,124924210
65104349,11/30/2019,155058284
65104358,11/30/2019,309477819
65105960,11/30/2019,148906511
65106003,11/30/2019,402008442
65106417,11/30/2019,397555363
65107202,11/30/2019,134798500
65107206,11/30/2019,1935868049
65107528,11/30/2019,68983716
65107535,11/30/2019,2544442497
65110476,11/30/2019,1051537370
65116072,11/30/2019,1184400436
65116859,11/30/2019,21824247408
65116861,11/30/2019,1027030305
65121477,11/30/2019,1218206025
65121740,11/30/2019,378659505
65123696,11/30/2019,615694425
65123725,11/30/2019,1216703586
65124929,11/30/2019,572770288
65125928,11/30/2019,6063404135
65126785,11/30/2019,373717600
65132153,11/30/2019,1093675835
65133894,11/30/2019,303239015
65134180,11/30/2019,360017948
65134188,11/30/2019,528547518
65136938,11/30/2019,39745446
65137283,11/30/2019,1275077660
65137460,11/30/2019,31263214843
65137475,11/30/2019,56514419
65137590,11/30/2019,919130127
65137616,11/30/2019,488483228
65143933,11/30/2019,38026305
65144427,11/30/2019,1652592259
65146163,11/30/2019,4785480272
65149534,11/30/2019,1695907918
65149547,11/30/2019,5126070320
65149594,11/30/2019,1444108172
65149909,11/30/2019,2761702070
65150319,11/30/2019,107056515
65154999,11/30/2019,250925642
68011621,11/30/2019,130711598
68012649,11/30/2019,2634105606
68013033,11/30/2019,274166293
68013374,11/30/2019,1410210690
68015801,11/30/2019,276088461
68022241,11/30/2019,408034621
68022740,11/30/2019,4156660
68022742,11/30/2019,79325118
68022743,11/30/2019,101136160
68022745,11/30/2019,13858400
68022746,11/30/2019,93575983
68022748,11/30/2019,72868541
68022751,11/30/2019,42399093
68022752,11/30/2019,3753462
68022753,11/30/2019,76370333
68022755,11/30/2019,113735935
68022756,11/30/2019,35631803
68022757,11/30/2019,49468057
68022758,11/30/2019,63876844
68022760,11/30/2019,26992419
68022762,11/30/2019,11942644
68022764,11/30/2019,14651796
68022765,11/30/2019,21452280
68022766,11/30/2019,10044858
68022768,11/30/2019,26528798
68022769,11/30/2019,16327964
68022853,11/30/2019,136143893
68023362,11/30/2019,330848949
68024603,11/30/2019,266552042
68025128,11/30/2019,259274716
68025938,11/30/2019,344948031
68026389,11/30/2019,5358125700
68029541,11/30/2019,667025044
68033717,11/30/2019,304645181
68034131,11/30/2019,29714949
68035995,11/30/2019,3061205611
68036262,11/30/2019,2545937738
68036673,11/30/2019,346130
68037570,11/30/2019,3779926833
68039783,11/30/2019,240109963
68040255,11/30/2019,57267371
68042434,11/30/2019,228337900
68043877,11/30/2019,90220770
68043906,11/30/2019,600045032
68044212,11/30/2019,25835203
68044213,11/30/2019,25263584
68044214,11/30/2019,24066023
68044215,11/30/2019,54457981
68044218,11/30/2019,153234802
68044222,11/30/2019,6017163
68044223,11/30/2019,23564144
68044224,11/30/2019,14603968
68044226,11/30/2019,19400981
68044230,11/30/2019,11150153
68044231,11/30/2019,41578670
68044233,11/30/2019,44075009
68044235,11/30/2019,14914653
68044236,11/30/2019,4517048
68044237,11/30/2019,21057001
68044238,11/30/2019,41004311
68044240,11/30/2019,42526805
68044242,11/30/2019,145464403
68044244,11/30/2019,275616792
68044246,11/30/2019,9304284
68044248,11/30/2019,8446432
68044249,11/30/2019,4403232
68044250,11/30/2019,6094664
68044253,11/30/2019,35161835
68044255,11/30/2019,34588630
68044256,11/30/2019,10883172
68044258,11/30/2019,6858622
68044260,11/30/2019,14854991
68045804,11/30/2019,206750980
68045856,11/30/2019,2881532130
68047698,11/30/2019,28647193
68048509,11/30/2019,40006930
68048864,11/30/2019,1290425746
68051504,11/30/2019,3792724332
68051778,11/30/2019,1447591583
68052443,11/30/2019,41497630
68052460,11/30/2019,31883985
68052464,11/30/2019,1581010122
68052471,11/30/2019,81242678
68054331,11/30/2019,4365771859
68055631,11/30/2019,9352283322
68055824,11/30/2019,2123989923
68055839,11/30/2019,2068607368
68057390,11/30/2019,1842829672
68057394,11/30/2019,2225094170
68058363,11/30/2019,1311236544
68059463,11/30/2019,547626832
68061762,11/30/2019,1581821406
68061850,11/30/2019,916779854
68064389,11/30/2019,140853829
68064477,11/30/2019,1050014971
68065153,11/30/2019,254459494
68065206,11/30/2019,77369398
68068264,11/30/2019,4635856
68068266,11/30/2019,40690139
68068267,11/30/2019,15726151
68068269,11/30/2019,18039024
68068270,11/30/2019,115710599
68068274,11/30/2019,14505354
68068275,11/30/2019,9491334
68068276,11/30/2019,12601702
68068282,11/30/2019,85275903
68068283,11/30/2019,72624018
68068285,11/30/2019,134368065
68068288,11/30/2019,6366972
68068292,11/30/2019,23187334
68068294,11/30/2019,46138875
68068295,11/30/2019,4396269
68068300,11/30/2019,73609488
68068301,11/30/2019,134959172
68068302,11/30/2019,15024910
68068304,11/30/2019,60033437
68068308,11/30/2019,11694179
68068311,11/30/2019,16124251
68068389,11/30/2019,524625397
68068390,11/30/2019,62105108
68069224,11/30/2019,126513144
68076913,11/30/2019,1349922179
68080060,11/30/2019,482768141
68080080,11/30/2019,9000698414
68080110,11/30/2019,5896932253
68081541,11/30/2019,2589953099
68083852,11/30/2019,184398601
68084633,11/30/2019,1586239700
68084636,11/30/2019,1969457575
68084637,11/30/2019,68867300
68084641,11/30/2019,6466113640
68086632,11/30/2019,3072534381
68087382,11/30/2019,246950009
68087557,11/30/2019,910799481
68089101,11/30/2019,3376805215
68090809,11/30/2019,844779607
68090829,11/30/2019,4311520152
68091704,11/30/2019,1449723528
68092929,11/30/2019,1635572100
68093875,11/30/2019,403277704
68093885,11/30/2019,131314098
68095214,11/30/2019,5173295448
68095420,11/30/2019,11991985
68095421,11/30/2019,9723939
68095423,11/30/2019,78407785
68095424,11/30/2019,275902325
68095425,11/30/2019,35525387
68095428,11/30/2019,247526309
68095430,11/30/2019,8937276
68095431,11/30/2019,71547328
68095434,11/30/2019,8085222
68095435,11/30/2019,14075306
68095436,11/30/2019,9166767
68095438,11/30/2019,101514310
68095441,11/30/2019,322673313
68095444,11/30/2019,3750574
68095446,11/30/2019,151105994
68095448,11/30/2019,38409084
68095449,11/30/2019,27343536
68095453,11/30/2019,23793815
68095459,11/30/2019,16013707
68095460,11/30/2019,19228632
68095461,11/30/2019,682968383
68095466,11/30/2019,31207610
68095468,11/30/2019,21939092
68100898,11/30/2019,114024127
68105570,11/30/2019,1655960759
68107914,11/30/2019,500634845
68107928,11/30/2019,1443199827
68115291,11/30/2019,570849204
68115305,11/30/2019,585560678
68118545,11/30/2019,195324715
68121227,11/30/2019,416051138
68121915,11/30/2019,518626293
68121922,11/30/2019,40753023
68121925,11/30/2019,1510577449
68123676,11/30/2019,142405937
68124011,11/30/2019,1042438037
68125898,11/30/2019,523009856
68131649,11/30/2019,842235154
68131652,11/30/2019,2355717340
68131655,11/30/2019,105933582
68131661,11/30/2019,76301644
68132758,11/30/2019,4488799523
68133981,11/30/2019,177138651
68135531,11/30/2019,15864544
68136345,11/30/2019,28725915025
68137150,11/30/2019,865545107
68143203,11/30/2019,875273731
68144006,11/30/2019,219433915
68144007,11/30/2019,48120911
68144009,11/30/2019,9888800
68144016,11/30/2019,54982062
68144018,11/30/2019,110173498
68144021,11/30/2019,103994678
68144022,11/30/2019,17221789
68144023,11/30/2019,6828284
68144026,11/30/2019,19716840
68144032,11/30/2019,64317219
68144034,11/30/2019,264881145
68144038,11/30/2019,72341920
68144040,11/30/2019,10383903
68144041,11/30/2019,10689393
68144042,11/30/2019,12793088
68144046,11/30/2019,7711048
68144049,11/30/2019,83233285
68144051,11/30/2019,20551657
68145048,11/30/2019,221841324
68147294,11/30/2019,567784000
68147505,11/30/2019,22353189
68147686,11/30/2019,2349711629
68149283,11/30/2019,868740301
68150991,11/30/2019,1526942725
68151443,11/30/2019,7604226580
68151797,11/30/2019,1782397400
68154438,11/30/2019,773726517
68154839,11/30/2019,86072669
68156671,11/30/2019,191573784
68161091,11/30/2019,920630900
68161781,11/30/2019,349598868
68162543,11/30/2019,747674063
68163181,11/30/2019,1516785381
68163763,11/30/2019,1118710200
68163782,11/30/2019,2744597319
68165056,11/30/2019,237224836
68165299,11/30/2019,271502034
68166361,11/30/2019,1431057567
68168584,11/30/2019,1161184031
68168589,11/30/2019,54902076
68168590,11/30/2019,36754172
68168599,11/30/2019,9228944
68168601,11/30/2019,8104587
68168603,11/30/2019,11264865
68168607,11/30/2019,13975804
68168611,11/30/2019,44595391
68168616,11/30/2019,13973249
68168621,11/30/2019,449472835
68168622,11/30/2019,50660613
68168625,11/30/2019,21168329
